YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WD50M,WS50M
2012,4,22,18,31.8,27.38,0,257.05,6.52
2012,4,22,19,29.27,38.88,0,245.3,6.54
2012,4,22,20,27.55,50.81,0,237.26,6.27
2012,4,22,21,26.2,61.94,0,233.54,6.1
2012,4,22,22,25.34,71,0,234.43,5.87
2012,4,22,23,24.67,78.69,0,239.37,5.47
2012,4,23,0,24.08,84.19,0,248.63,4.78
2012,4,23,1,23.59,86.88,0,263.33,3.9
2012,4,23,2,23.17,87.25,0,279.53,3.35
2012,4,23,3,22.85,85.75,0,295.97,3.37
2012,4,23,4,22.58,84.25,0,309.85,3.51
2012,4,23,5,22.35,83.75,0,321.14,3.51
2012,4,23,6,24.23,73.88,0,332.81,3.52
2012,4,23,7,27.27,56.69,0,340.46,4.37
2012,4,23,8,30.47,42.44,0,345.01,4.23
2012,4,23,9,33.37,32.75,0,343.98,3.34
2012,4,23,10,35.63,26.25,0,328.31,2.74
2012,4,23,11,37.33,21.94,0,305.35,2.84
2012,4,23,12,38.41,19.38,0,289.56,3.41
2012,4,23,13,38.83,18,0,280.59,4.12
2012,4,23,14,38.58,17.62,0,274.85,4.89
2012,4,23,15,37.72,18.06,0,270.49,5.43
2012,4,23,16,36.3,19.5,0,265.83,5.59
2012,4,23,17,34.32,22.25,0,259.28,5.67
2012,4,23,18,31.15,30.38,0,248.99,6.21
2012,4,23,19,28.72,43.62,0,239.64,6.65
2012,4,23,20,27.12,57.19,0,232.77,6.5
2012,4,23,21,26.17,68.81,0,227.61,6.32
2012,4,23,22,25.66,77.5,0,224.59,6.17
2012,4,23,23,25.37,83.31,0,225,5.91
2012,4,24,0,25.2,86.94,0,229.85,5.49
2012,4,24,1,25.08,88.62,0,238.85,5.03
2012,4,24,2,24.9,89.06,0,251.74,4.76
2012,4,24,3,24.67,88.44,0,264.97,4.54
2012,4,24,4,24.37,87.56,0,276.28,4.14
2012,4,24,5,24.05,87.12,0,284.83,3.69
2012,4,24,6,25.65,77,0,297.96,3.45
2012,4,24,7,28.16,59.31,0,313.75,4.06
2012,4,24,8,30.91,44.56,0,313.54,3.46
2012,4,24,9,33.41,35.75,0,302.07,2.77
2012,4,24,10,35.44,29.88,0,288.48,2.98
2012,4,24,11,36.9,25.44,0,281.52,3.68
2012,4,24,12,37.83,22.25,0,279.02,4.29
2012,4,24,13,38.18,20.38,0,278.16,4.68
2012,4,24,14,38.18,19.06,0,277.79,5.02
2012,4,24,15,37.54,18.69,0,276.85,5.3
2012,4,24,16,36.3,19.62,0,275.54,5.42
2012,4,24,17,34.48,22.19,0,270.25,5.34
2012,4,24,18,31.34,30.25,0,253.75,5.64
2012,4,24,19,29.11,42.38,0,237.88,6
2012,4,24,20,27.51,54.81,0,230.14,5.8
2012,4,24,21,26.45,65.25,0,230.57,5.69
2012,4,24,22,25.8,73.62,0,236.2,5.63
2012,4,24,23,25.32,80.12,0,242.55,5.46
2012,4,25,0,24.94,84.69,0,246.41,5.19
2012,4,25,1,24.59,88.06,0,246.83,4.78
2012,4,25,2,24.23,91,0,244.69,4.31
2012,4,25,3,23.9,93.62,0,244.37,3.86
2012,4,25,4,23.63,95.81,0,248.73,3.45
2012,4,25,5,23.4,97.25,0,257.2,3
2012,4,25,6,25.01,87,0,274.7,2.48
2012,4,25,7,28.03,64.06,0,313.54,2.81
2012,4,25,8,31.71,43.88,0,343.36,2.92
2012,4,25,9,35.65,28.06,0,353.6,2.67
2012,4,25,10,37.89,22.62,0,332.53,2.44
2012,4,25,11,39.4,19.62,0,311.03,2.95
2012,4,25,12,40.29,17.75,0,300.34,3.67
2012,4,25,13,40.58,16.69,0,294.69,4.28
2012,4,25,14,40.35,16.25,0,292.62,4.88
2012,4,25,15,39.53,16.75,0,291.82,5.28
2012,4,25,16,38.23,18,0,289.94,5.45
2012,4,25,17,36.43,20.38,0,283.7,5.48
2012,4,25,18,33.15,27.69,0,263.8,5.93
2012,4,25,19,30.81,38.5,0,244.11,6.48
2012,4,25,20,29.05,50.44,0,232.86,6.38
2012,4,25,21,27.78,60.44,0,228.67,6.21
2012,4,25,22,27.01,67.81,0,229.4,6.12
2012,4,25,23,26.45,73.75,0,233.15,5.89
2012,4,26,0,25.92,79.12,0,238.39,5.32
2012,4,26,1,25.33,84.62,0,246.3,4.55
2012,4,26,2,24.82,88.44,0,258.07,3.97
2012,4,26,3,24.41,89.56,0,272.99,3.45
2012,4,26,4,24.16,87.88,0,290.52,2.92
2012,4,26,5,24.03,84.81,0,305.81,2.46
2012,4,26,6,25.62,73.88,0,319.42,2.15
2012,4,26,7,28.99,50.56,0,333.13,3.96
2012,4,26,8,33.12,31.75,0,336.4,5.46
2012,4,26,9,36.09,24.12,0,335.36,5.1
2012,4,26,10,38.16,20.31,0,328.3,4.37
2012,4,26,11,39.68,17.88,0,313.27,3.85
2012,4,26,12,40.53,16.19,0,294.34,3.87
2012,4,26,13,40.84,14.94,0,279.92,4.35
2012,4,26,14,40.61,14.31,0,271.87,5.03
2012,4,26,15,39.84,14.19,0,268.31,5.56
2012,4,26,16,38.57,14.69,0,265.96,5.76
2012,4,26,17,36.73,16.25,0,261.85,5.73
2012,4,26,18,33.02,22.69,0,249.57,6.04
2012,4,26,19,30.62,33.5,0,236.35,6.63
2012,4,26,20,29.13,45.62,0,227.06,6.62
2012,4,26,21,27.98,56.88,0,222.99,6.45
2012,4,26,22,27.21,65.38,0,224.79,6.02
2012,4,26,23,26.57,71.56,0,232.59,5.44
2012,4,27,0,25.89,75.88,0,247.79,4.73
2012,4,27,1,25.37,76.5,0,271.2,4.1
2012,4,27,2,25.01,74.12,0,300.86,3.82
2012,4,27,3,24.75,70.94,0,326.41,3.71
2012,4,27,4,24.5,69.19,0,347.3,3.48
2012,4,27,5,24.08,70,0,6.19,3.33
2012,4,27,6,25.73,63,0,17.39,3.37
2012,4,27,7,29.07,47.19,0,8.63,3.7
2012,4,27,8,33.78,29.19,0,351.45,5.51
2012,4,27,9,36.85,21.19,0,343.57,5.99
2012,4,27,10,38.49,18.62,0,334.86,5.9
2012,4,27,11,39.57,17,0,326.48,5.89
2012,4,27,12,40.23,15.88,0,318.92,5.9
2012,4,27,13,40.5,15.19,0,312.01,5.93
2012,4,27,14,40.49,14.69,0,305.8,5.94
2012,4,27,15,39.88,14.62,0,300.28,5.93
2012,4,27,16,38.76,15.25,0,295.57,5.86
2012,4,27,17,37.15,16.69,0,289.49,5.62
2012,4,27,18,33.47,21.69,0,271.33,5.74
2012,4,27,19,31.15,28.56,0,252.48,6.36
2012,4,27,20,29.81,37.81,0,238.97,6.59
2012,4,27,21,28.45,49.69,0,230.25,6.46
2012,4,27,22,27.43,60.81,0,226.79,6.21
2012,4,27,23,26.73,68.75,0,228.6,5.72
2012,4,28,0,26.04,74.5,0,236.64,4.96
2012,4,28,1,25.44,78.12,0,251.81,4.05
2012,4,28,2,25.01,78.12,0,274.07,3.41
2012,4,28,3,24.77,73.44,0,303.59,3.63
2012,4,28,4,24.47,69.56,0,323.47,3.98
2012,4,28,5,24.08,68.56,0,334.04,3.98
2012,4,28,6,26.08,60.12,0,341.03,3.68
2012,4,28,7,29.48,44.06,0,342.31,3.6
2012,4,28,8,33.46,29.81,0,340.81,4.14
2012,4,28,9,36.83,20.88,0,340.37,4.26
2012,4,28,10,38.96,16.69,0,333.19,4.02
2012,4,28,11,40.29,14.81,0,321.6,3.99
2012,4,28,12,41.03,13.69,0,310.38,4.26
2012,4,28,13,41.28,13,0,301.63,4.71
2012,4,28,14,40.95,12.75,0,295.04,5.24
2012,4,28,15,40.16,12.81,0,289.01,5.64
2012,4,28,16,38.9,13.5,0,282.44,5.84
2012,4,28,17,37.07,15.12,0,272.63,5.95
2012,4,28,18,33.47,21.12,0,252.76,6.77
2012,4,28,19,31.04,31.19,0,239.05,7.72
2012,4,28,20,29.21,43.88,0,235.27,7.87
2012,4,28,21,28.28,53.06,0,240.28,8.05
2012,4,28,22,27.69,58.62,0,247.08,7.7
2012,4,28,23,27.23,60.81,0,256.16,7.28
2012,4,29,0,26.76,62.19,0,264.74,6.82
2012,4,29,1,26.3,60.88,0,274.64,6.85
2012,4,29,2,25.81,60.19,0,284.31,6.32
2012,4,29,3,25.12,62.94,0,296.42,5.55
2012,4,29,4,24.61,63.69,0,307.38,4.92
2012,4,29,5,24.19,65.44,0,319.92,3.93
2012,4,29,6,26.19,57.62,0,336.27,3.32
2012,4,29,7,29.17,42.62,0,337.34,4.36
2012,4,29,8,32.48,28.69,0,337.46,5.08
2012,4,29,9,35.73,20.44,0,336.86,5.03
2012,4,29,10,38.26,16.75,0,330.33,4.64
2012,4,29,11,39.75,15.31,0,317.69,4.47
2012,4,29,12,40.59,14.5,0,304.87,4.62
2012,4,29,13,40.86,14.12,0,294,4.99
2012,4,29,14,40.62,14.19,0,285.16,5.5
2012,4,29,15,39.7,14.94,0,277.19,5.87
2012,4,29,16,38.24,16.75,0,268.28,5.97
2012,4,29,17,36.19,20.19,0,255.14,6.06
2012,4,29,18,32.86,30.12,0,237.48,6.9
2012,4,29,19,29.9,46.94,0,226.92,7.4
2012,4,29,20,28.31,59.44,0,221.58,7.23
2012,4,29,21,27.48,67.75,0,220.2,6.94
2012,4,29,22,26.87,74.62,0,220.04,6.64
2012,4,29,23,26.38,79.44,0,219.2,6.29
2012,4,30,0,25.91,83.31,0,217.81,5.82
2012,4,30,1,25.42,86.81,0,216.39,5.39
2012,4,30,2,24.97,89.5,0,215.23,5.15
2012,4,30,3,24.61,91.5,0,212.9,5.16
2012,4,30,4,24.29,93.62,0,212.18,5.18
2012,4,30,5,24.01,95.81,0,215.69,5.02
2012,4,30,6,25.74,86,0,223.14,4.42
2012,4,30,7,28.67,66.56,0,242.8,4.07
2012,4,30,8,32.3,45,0,261.26,4.06
2012,4,30,9,35.99,28.62,0,272.63,4.08
2012,4,30,10,38.34,21.31,0,273.78,4.38
2012,4,30,11,39.74,17.88,0,271.16,5.02
2012,4,30,12,40.4,16.31,0,267.48,5.68
2012,4,30,13,40.51,15.69,0,263.49,6.27
2012,4,30,14,40.01,15.75,0,259.13,6.79
2012,4,30,15,38.98,16.5,0,254.02,7.15
2012,4,30,16,37.48,18.31,0,246.26,7.43
2012,4,30,17,35.28,22.31,0,235.37,7.82
2012,4,30,18,32.04,33.44,0,223.95,8.15
2012,4,30,19,29.51,50.06,0,218.19,8.29
2012,4,30,20,28.18,62.88,0,212.73,7.98
2012,4,30,21,27.4,72.12,0,206.39,8.05
2012,4,30,22,26.87,78.75,0,202.21,8.23
2012,4,30,23,26.43,83.62,0,199.92,8.12
2012,5,1,0,26.05,87.62,0,199.2,7.77
2012,5,1,1,25.73,90.75,0,199.37,7.3
2012,5,1,2,25.48,92.44,0,198.99,6.92
2012,5,1,3,25.25,93.31,0,198.28,6.6
2012,5,1,4,24.99,94.12,0,198.92,6.36
2012,5,1,5,24.78,94.62,0,199.97,6.27
2012,5,1,6,25.94,87.38,0,204.77,6.02
2012,5,1,7,28.37,70.81,0,215.17,5.7
2012,5,1,8,31.4,50.56,0,226.83,5.18
2012,5,1,9,34.32,35.06,0,239.29,4.93
2012,5,1,10,36.5,26.75,0,248.43,5.02
2012,5,1,11,37.91,22.31,0,254.48,5.4
2012,5,1,12,38.7,19.94,0,257.29,5.89
2012,5,1,13,38.89,18.94,0,257.78,6.27
2012,5,1,14,38.7,18.44,0,255.41,6.45
2012,5,1,15,37.92,18.88,0,251.15,6.53
2012,5,1,16,36.59,20.69,0,246.49,6.62
2012,5,1,17,34.55,25.38,0,240.09,6.83
2012,5,1,18,31.51,37.25,0,231.76,7.13
2012,5,1,19,29.12,53.81,0,224.43,7.2
2012,5,1,20,27.85,65.06,0,217.21,7.17
2012,5,1,21,27.09,72.38,0,211.06,7.22
2012,5,1,22,26.47,78.06,0,208.15,7.22
2012,5,1,23,25.85,83.25,0,206.88,6.98
2012,5,2,0,25.31,87.69,0,206.45,6.68
2012,5,2,1,24.87,91.5,0,205.73,6.46
2012,5,2,2,24.51,94.19,0,206.02,6.22
2012,5,2,3,24.19,95.69,0,206.6,5.97
2012,5,2,4,23.96,96.69,0,206.94,5.85
2012,5,2,5,23.76,97.38,0,208.14,5.83
2012,5,2,6,25.32,87.94,0,213.46,5.5
2012,5,2,7,27.91,70.81,0,228.21,5.12
2012,5,2,8,31.19,48.94,0,241.36,4.63
2012,5,2,9,34.53,31.38,0,250.15,4.21
2012,5,2,10,36.73,24.94,0,253.01,4.12
2012,5,2,11,38.08,22.12,0,254.69,4.35
2012,5,2,12,38.78,21.19,0,254.53,4.69
2012,5,2,13,38.9,21.25,0,252.93,4.98
2012,5,2,14,38.57,21.75,0,252.3,5.19
2012,5,2,15,37.73,22.75,0,251.97,5.3
2012,5,2,16,36.45,24.38,0,250.22,5.38
2012,5,2,17,34.65,27.75,0,245.04,5.61
2012,5,2,18,31.96,36.25,0,237.57,6.29
2012,5,2,19,29.68,49.06,0,230.86,6.6
2012,5,2,20,28.22,60.62,0,225.29,6.61
2012,5,2,21,27.29,70.19,0,222.12,6.7
2012,5,2,22,26.6,78.12,0,220.97,6.77
2012,5,2,23,26.05,84.12,0,219.14,6.66
2012,5,3,0,25.58,88.38,0,215.17,6.44
2012,5,3,1,25.2,91.19,0,211.06,6.19
2012,5,3,2,24.9,93.19,0,208.39,5.91
2012,5,3,3,24.62,94.88,0,207.59,5.69
2012,5,3,4,24.4,96.06,0,208.27,5.53
2012,5,3,5,24.2,97.19,0,209.48,5.43
2012,5,3,6,25.78,88.19,0,216.57,5.01
2012,5,3,7,28.4,71.06,0,235.37,4.61
2012,5,3,8,31.48,52.12,0,248.1,4.29
2012,5,3,9,34.58,37.44,0,256.15,4.05
2012,5,3,10,36.78,30.38,0,257.98,4.09
2012,5,3,11,38.16,26.81,0,258.02,4.55
2012,5,3,12,38.81,25.31,0,257.79,5.28
2012,5,3,13,38.82,25.19,0,257.67,6.04
2012,5,3,14,38.3,25.69,0,256.48,6.55
2012,5,3,15,37.35,26.69,0,253.63,6.85
2012,5,3,16,35.85,29,0,249.22,7.11
2012,5,3,17,33.76,33.94,0,243.11,7.43
2012,5,3,18,31.02,44.62,0,234.94,7.59
2012,5,3,19,28.94,58.06,0,225.42,7.56
2012,5,3,20,27.73,68.06,0,219.2,7.7
2012,5,3,21,26.97,75.62,0,215.65,7.61
2012,5,3,22,26.44,81.44,0,210.17,7.12
2012,5,3,23,26.01,85.5,0,206.91,6.87
2012,5,4,0,25.65,88.5,0,206.66,6.63
2012,5,4,1,25.33,90.75,0,206.31,6.36
2012,5,4,2,25.08,92,0,208.57,6.31
2012,5,4,3,25.01,92.06,0,212.75,6.33
2012,5,4,4,24.95,92.06,0,212.79,6.48
2012,5,4,5,25.01,91.25,0,212.93,6.65
2012,5,4,6,26.2,83.75,0,213.76,6.89
2012,5,4,7,28.39,69.5,0,216.29,7.15
2012,5,4,8,30.83,55.75,0,220.04,7.03
2012,5,4,9,33.27,44,0,226.87,6.95
2012,5,4,10,35.16,36.56,0,232.62,7.13
2012,5,4,11,36.3,33,0,236.11,7.54
2012,5,4,12,36.79,31.69,0,237.5,8.01
2012,5,4,13,36.68,32,0,237.79,8.38
2012,5,4,14,36.19,33.12,0,237.79,8.63
2012,5,4,15,35.16,35.69,0,236.58,8.81
2012,5,4,16,33.62,39.94,0,233.48,8.91
2012,5,4,17,31.59,46.94,0,230.27,9.02
2012,5,4,18,29.32,57.56,0,227.12,8.96
2012,5,4,19,27.87,67.62,0,221.77,8.74
2012,5,4,20,27.05,75.06,0,214.77,8.89
2012,5,4,21,26.64,79.25,0,209.17,8.91
2012,5,4,22,26.4,81.44,0,207.09,8.7
2012,5,4,23,26.34,81.81,0,209.08,8.6
2012,5,5,0,26.33,81.56,0,212.98,8.41
2012,5,5,1,26.29,81.69,0,215.8,8.01
2012,5,5,2,26.25,81.81,0,217.47,7.63
2012,5,5,3,26.19,82.12,0,219.99,7.27
2012,5,5,4,26.15,82.5,0,220.84,7
2012,5,5,5,26.12,82.75,0,219.43,6.78
2012,5,5,6,27.15,77.25,0,219.2,6.95
2012,5,5,7,29.1,66.94,0,219.49,6.9
2012,5,5,8,31.41,55.62,0,219.95,6.72
2012,5,5,9,33.73,45.44,0,221.16,6.6
2012,5,5,10,35.73,37.62,0,223.54,6.5
2012,5,5,11,36.98,33.62,0,227.79,6.58
2012,5,5,12,37.51,32.31,0,231.56,6.91
2012,5,5,13,37.38,32.88,0,234.69,7.45
2012,5,5,14,36.64,34.62,0,236.95,7.98
2012,5,5,15,35.48,37.25,0,237.62,8.32
2012,5,5,16,33.82,41.75,0,236.4,8.53
2012,5,5,17,31.69,49.31,0,233.44,8.73
2012,5,5,18,29.41,59.94,0,228.82,8.86
2012,5,5,19,28,68.62,0,223.58,8.94
2012,5,5,20,27.13,74.5,0,219.42,8.97
2012,5,5,21,26.64,77.62,0,216.08,8.87
2012,5,5,22,26.39,78.56,0,214.69,8.83
2012,5,5,23,26.3,78.25,0,216.01,8.73
2012,5,6,0,26.21,78.06,0,220.34,8.51
2012,5,6,1,26.06,79.06,0,224.45,8.11
2012,5,6,2,25.94,80.25,0,227.42,7.46
2012,5,6,3,25.94,79.69,0,229.91,6.9
2012,5,6,4,25.91,79,0,231.78,6.5
2012,5,6,5,25.87,78.88,0,232.33,6.15
2012,5,6,6,26.64,75,0,233.26,6
2012,5,6,7,28.31,66.62,0.01,235.18,5.81
2012,5,6,8,30.19,58.31,0,237.44,5.62
2012,5,6,9,32.3,50,0,239.25,5.5
2012,5,6,10,34.16,42.69,0,239.18,5.32
2012,5,6,11,35.58,37.19,0,237.35,5.14
2012,5,6,12,36.49,33.75,0,235.31,5.22
2012,5,6,13,36.77,32.5,0,237.13,5.76
2012,5,6,14,36.41,33.25,0,238.6,6.39
2012,5,6,15,35.47,35.44,0,238.67,6.94
2012,5,6,16,33.94,39.5,0,237.45,7.41
2012,5,6,17,31.9,46.31,0,236.18,7.83
2012,5,6,18,29.52,56.62,0,234.27,8.16
2012,5,6,19,28,65.62,0,230.58,8.24
2012,5,6,20,27.15,71.44,0,225.74,8.09
2012,5,6,21,26.61,75.44,0,222.53,7.7
2012,5,6,22,26.19,78.62,0,221.31,7.22
2012,5,6,23,25.9,80.88,0,220.72,6.74
2012,5,7,0,25.65,82.69,0,222.14,6.31
2012,5,7,1,25.48,83.94,0,226.94,6.04
2012,5,7,2,25.44,84.12,0,233.82,5.84
2012,5,7,3,25.35,84.5,0,238.94,5.44
2012,5,7,4,25.16,85.56,0,243.05,5.19
2012,5,7,5,25.07,86.31,0,247.9,5.07
2012,5,7,6,26.86,77.25,0,256.08,4.81
2012,5,7,7,28.97,66.12,0,264.94,4.43
2012,5,7,8,31.22,55.81,0,272.34,4.03
2012,5,7,9,33.26,47.19,0,276.47,3.67
2012,5,7,10,35.01,40.12,0,275.13,3.15
2012,5,7,11,36.49,34.69,0,266.49,2.68
2012,5,7,12,37.58,31.31,0,255.89,2.92
2012,5,7,13,38.08,30,0,252.03,3.65
2012,5,7,14,37.87,30.31,0,250.38,4.42
2012,5,7,15,37.1,31.81,0,246.85,5.11
2012,5,7,16,35.69,34.81,0,242.37,5.63
2012,5,7,17,33.72,40,0,238.99,6.22
2012,5,7,18,31.26,49.12,0,236.88,7.16
2012,5,7,19,29.32,59.69,0,234.53,7.88
2012,5,7,20,28.16,67.19,0,232.32,7.94
2012,5,7,21,27.4,72.88,0,231.05,7.44
2012,5,7,22,26.79,77.44,0,231.56,6.96
2012,5,7,23,26.3,81.56,0,233.62,6.19
2012,5,8,0,25.85,85.56,0,235.37,5.28
2012,5,8,1,25.47,88.56,0,233.54,4.58
2012,5,8,2,25.19,90.31,0,232.25,4.25
2012,5,8,3,24.94,91.81,0,235.18,3.94
2012,5,8,4,24.74,92.81,0,243.93,3.64
2012,5,8,5,24.62,93,0,253.89,3.35
2012,5,8,6,26.4,81.12,0,272.7,2.98
2012,5,8,7,28.98,64.5,0,304.32,2.77
2012,5,8,8,31.19,55,0,314.58,2.27
2012,5,8,9,33.32,46.88,0,319.5,1.9
2012,5,8,10,36.1,35.88,0,334.8,1.61
2012,5,8,11,38.34,28.19,0,331.55,1.59
2012,5,8,12,39.58,25.19,0,311.73,2.03
2012,5,8,13,39.97,24.44,0,297.12,2.88
2012,5,8,14,39.91,24.81,0,289.92,3.71
2012,5,8,15,39.33,25.88,0,285.19,4.32
2012,5,8,16,38.08,28.12,0,280.42,4.75
2012,5,8,17,36.18,32.25,0,272.4,5.22
2012,5,8,18,33.4,41,0,259.28,6.26
2012,5,8,19,30.75,54,0,249.65,6.87
2012,5,8,20,29.01,64.94,0,245.03,6.66
2012,5,8,21,27.97,72.44,0,241.33,5.99
2012,5,8,22,27.29,77.81,0,238.85,5.42
2012,5,8,23,26.8,81.75,0,234.19,4.91
2012,5,9,0,26.38,85.12,0,227.75,4.5
2012,5,9,1,26.03,88.06,0,220.35,4.22
2012,5,9,2,25.78,90.38,0,215.9,4.05
2012,5,9,3,25.62,92,0,215.09,3.98
2012,5,9,4,25.51,93,0,217.87,4.05
2012,5,9,5,25.43,93.62,0,222.95,4.02
2012,5,9,6,26.89,83.81,0,246.58,3.24
2012,5,9,7,29.8,64.44,0,300.94,3.3
2012,5,9,8,32.42,52.56,0,314.31,3.2
2012,5,9,9,35.37,40.56,0,315.96,2.97
2012,5,9,10,37.69,32.94,0,314.43,2.79
2012,5,9,11,39.36,28.69,0,308.76,2.75
2012,5,9,12,40.39,26.44,0,299.01,2.95
2012,5,9,13,40.77,25.62,0,288.76,3.47
2012,5,9,14,40.48,26,0,281.1,4.1
2012,5,9,15,39.61,27.38,0,273.54,4.68
2012,5,9,16,38.2,29.75,0,265.85,5.29
2012,5,9,17,36.15,34.19,0,256.88,6.16
2012,5,9,18,33.19,43.31,0,245.88,7.53
2012,5,9,19,30.48,55.5,0,237.38,7.99
2012,5,9,20,28.94,64.25,0,232.33,7.71
2012,5,9,21,28.32,69.12,0,231.24,7.52
2012,5,9,22,27.87,73.25,0,232.05,7.47
2012,5,9,23,27.43,77.38,0,232.43,7.26
2012,5,10,0,26.98,81.81,0,229.95,6.66
2012,5,10,1,26.65,84.81,0,226.42,6.04
2012,5,10,2,26.38,86.81,0,223.71,5.64
2012,5,10,3,26.19,88.38,0,223.87,5.33
2012,5,10,4,26.01,89.62,0,226.88,5.06
2012,5,10,5,25.88,90.56,0,231.12,4.82
2012,5,10,6,27.21,81.88,0,247.01,4.42
2012,5,10,7,29.72,64.81,0,276.09,4.42
2012,5,10,8,32.16,53,0.01,290.15,4.22
2012,5,10,9,34.64,43.12,0.01,296.25,3.83
2012,5,10,10,37.19,34.06,0.01,297.75,3.22
2012,5,10,11,39.21,28.31,0,291.23,2.74
2012,5,10,12,40.47,25.44,0,278.97,2.86
2012,5,10,13,40.92,24.5,0,267.97,3.53
2012,5,10,14,40.65,24.88,0,261.07,4.43
2012,5,10,15,39.58,26.75,0,255.74,5.33
2012,5,10,16,37.87,30.25,0,251.06,6.19
2012,5,10,17,35.46,36.25,0,245.69,7.1
2012,5,10,18,32.33,47.19,0,239.64,7.91
2012,5,10,19,29.94,59.38,0,233.32,8.1
2012,5,10,20,28.76,67.19,0,227.89,8.11
2012,5,10,21,28.14,72.19,0,224.2,7.91
2012,5,10,22,27.71,76.06,0,222.32,7.68
2012,5,10,23,27.33,79.69,0,218.68,7.18
2012,5,11,0,27.01,82.75,0,216.46,6.73
2012,5,11,1,26.76,85.12,0,216.96,6.24
2012,5,11,2,26.59,86.69,0,220.54,5.76
2012,5,11,3,26.44,87.94,0,224.64,5.33
2012,5,11,4,26.26,89.12,0,229.4,4.97
2012,5,11,5,26.1,89.94,0,238.34,4.64
2012,5,11,6,27.44,80.56,0,258.01,4.36
2012,5,11,7,29.8,64.25,0.01,279.42,3.86
2012,5,11,8,32.34,50.25,0.21,289.59,3.42
2012,5,11,9,34.81,38,0.22,292.93,3.09
2012,5,11,10,37.19,28.19,0.18,293.2,3.09
2012,5,11,11,38.96,23.19,0.13,291.6,3.63
2012,5,11,12,39.98,21.19,0.11,289.36,4.43
2012,5,11,13,40.33,20.62,0.05,286.87,5.25
2012,5,11,14,40.09,20.94,0.04,281.45,5.75
2012,5,11,15,39.31,22.19,0.02,272.6,6.04
2012,5,11,16,37.91,24.62,0.01,261.97,6.49
2012,5,11,17,35.74,29.44,0,249.86,7.24
2012,5,11,18,32.45,41.31,0,238.79,8.16
2012,5,11,19,29.71,57.56,0,232.19,8.42
2012,5,11,20,28.42,67.69,0,228.87,8.11
2012,5,11,21,27.79,74.19,0.01,227.59,7.58
2012,5,11,22,27.4,78.19,0.04,228.78,7.11
2012,5,11,23,27.08,81.25,0.1,230.4,6.52
2012,5,12,0,26.74,83.38,0.15,233.92,6.02
2012,5,12,1,26.44,84.94,0.17,240.93,5.52
2012,5,12,2,26.26,85.38,0.2,249.59,5.15
2012,5,12,3,26.08,85.44,0.26,254.74,4.81
2012,5,12,4,25.89,85.5,0.29,257.22,4.59
2012,5,12,5,25.66,86,0.3,258.04,4.49
2012,5,12,6,26.92,78.94,0.37,259.33,4.09
2012,5,12,7,28.94,67.56,0.34,258.02,3.65
2012,5,12,8,31.39,54.75,0,256.68,3.8
2012,5,12,9,33.92,42.75,0,256.09,4.35
2012,5,12,10,36.23,33.25,0,254.56,4.96
2012,5,12,11,37.7,28.62,0,252.51,5.56
2012,5,12,12,38.44,26.62,0,250.77,6.21
2012,5,12,13,38.59,26,0,249.22,6.87
2012,5,12,14,38.13,26.5,0,247.9,7.5
2012,5,12,15,37.15,27.94,0,246.15,7.96
2012,5,12,16,35.59,31.12,0,243.12,8.24
2012,5,12,17,33.42,37.5,0,238.49,8.43
2012,5,12,18,30.68,49.62,0,232.72,8.47
2012,5,12,19,28.76,62.56,0,227.1,8.29
2012,5,12,20,27.73,71.25,0,222.97,8.13
2012,5,12,21,27.08,76.75,0,221.06,7.97
2012,5,12,22,26.62,80.62,0,220.18,7.69
2012,5,12,23,26.26,83.62,0,221.62,7.4
2012,5,13,0,26.1,84.5,0,228.08,7.31
2012,5,13,1,25.94,84.81,0,235.31,7.1
2012,5,13,2,25.76,84.94,0,241.3,6.75
2012,5,13,3,25.68,84.5,0,246.41,6.52
2012,5,13,4,25.61,83.94,0,249.07,6.01
2012,5,13,5,25.66,82.44,0,248.51,5.42
2012,5,13,6,26.72,76.12,0.01,245.01,4.83
2012,5,13,7,28.44,67.25,0.01,238.39,4.13
2012,5,13,8,30.69,57.38,0,233.96,3.76
2012,5,13,9,33.01,47.75,0,235.23,3.79
2012,5,13,10,35.21,38.38,0,238.84,3.97
2012,5,13,11,36.74,32.62,0,242.97,4.28
2012,5,13,12,37.53,30.25,0,247.19,4.8
2012,5,13,13,37.65,29.75,0,250.44,5.41
2012,5,13,14,37.19,30.5,0,251,6.02
2012,5,13,15,36.19,32.44,0,250.03,6.54
2012,5,13,16,34.69,36,0,248.27,6.84
2012,5,13,17,32.73,41.75,0,245.35,6.99
2012,5,13,18,30.37,51.38,0,240.92,7.09
2012,5,13,19,28.72,61.44,0,235.46,6.97
2012,5,13,20,27.78,68.44,0,230.02,6.75
2012,5,13,21,27.19,73.31,0,225.4,6.38
2012,5,13,22,26.73,77.19,0,221.22,5.95
2012,5,13,23,26.36,80.19,0,219.5,5.65
2012,5,14,0,26.03,82.62,0,219,5.18
2012,5,14,1,25.75,84.69,0,221.52,4.74
2012,5,14,2,25.58,85.88,0,229.42,4.52
2012,5,14,3,25.45,86.75,0,239.84,4.57
2012,5,14,4,25.52,86.56,0,250.06,4.81
2012,5,14,5,25.64,85.56,0,258.25,4.99
2012,5,14,6,27.07,77.25,0,266.94,5.12
2012,5,14,7,29.1,65.56,0,271.7,4.73
